Depth CCSF-A (mcd),Al/Ti
135.96,0.676217765
135.99,0.782550694
136.02,0.724343985
136.05,0.74506237
136.08,0.769879518
136.15,0.646024878
136.18,0.666829985
136.21,0.629367212
136.24,0.668287293
136.27,0.686164229
136.3,0.713210296
136.33,0.726739313
136.36,0.695855473
136.39,0.654877353
136.42,0.592840354
136.45,0.580446132
136.48,0.621874438
136.51,0.573072325
136.54,0.553158268
136.57,0.510355215
136.6,0.515334137
136.63,0.56138673
136.66,0.495683901
136.69,0.497235023
136.72,0.582257393
136.755,0.484119546
136.78,0.508295023
136.81,0.526731707
136.84,0.538056756
136.87,0.499557913
136.9,0.500677295
136.93,0.574177832
136.96,0.542998478
136.99,0.580238638
137.02,0.540532178
137.05,0.511755138
137.08,0.493647635
137.11,0.556012479
137.14,0.622291022
137.17,0.58127699
137.2,0.541514994
137.23,0.578677765
137.26,0.560388946
137.29,0.472972973
137.32,0.512582986
137.35,0.476463488
137.38,0.500409724
137.41,0.528679654
137.44,0.571185479
137.47,0.547264415
137.5,0.562134728
137.67,0.560050342
137.71,0.489153254
137.73,0.501124016
137.76,0.57919451
137.79,0.516920919
137.82,0.551449788
137.85,0.622901679
137.88,0.516403162
137.91,0.506446027
137.94,0.597056762
137.98,0.547282924
138,0.559521513
138.03,0.561136572
138.06,0.518850689
138.09,0.538536904
138.12,0.488415068
138.15,0.545195052
138.18,0.503597122
138.21,0.55458321
138.24,0.513478983
138.27,0.505320679
138.3,0.53166714
138.33,0.557007126
138.36,0.602321725
138.39,0.529744609
138.42,0.55618957
138.45,0.535553135
138.48,0.602176738
138.51,0.54430593
138.54,0.580161054
138.57,0.560845621
138.6,0.593035909
138.63,0.556792873
138.66,0.553817847
138.69,0.655643146
138.72,0.58780294
138.75,0.577598385
138.78,0.690471069
138.81,0.613888308
138.84,0.576868255
138.87,0.632143594
138.9,0.618996569
138.93,0.627348187
138.96,0.606641409
138.99,0.6043257
139.02,0.661242604
139.05,0.7
139.08,0.576622279
139.11,0.608785175
139.18,0.617330211
139.21,0.595540009
139.24,0.69047619
139.27,0.677260039
139.3,0.616683417
139.33,0.674908425
139.36,0.69822732
139.39,0.710699588
139.42,0.713293853
139.45,0.635087719
139.48,0.644729705
139.51,0.628540502
139.54,0.647580926
139.57,0.625067628
139.6,0.581965702
139.63,0.625111468
139.66,0.678349824
139.695,0.635864593
139.72,0.692642869
139.75,0.69206928
139.78,0.657378401
139.81,0.582961862
139.84,0.645410304
139.87,0.632182027
139.9,0.565331582
139.93,0.600716204
139.96,0.638747885
139.99,0.630916335
140.01,0.602559545
140.05,0.562745691
140.08,0.713508065
140.115,0.486866107
140.14,0.468020305
140.17,0.532360702
140.2,0.546194749
140.23,0.515136639
140.26,0.585919042
140.29,0.498097702
140.32,0.458004307
140.35,0.577599047
140.38,0.480288258
140.41,0.468073369
140.44,0.498634076
140.47,0.458299375
140.5,0.520458483
140.53,0.485507246
140.56,0.540721397
140.59,0.664254121
140.62,0.597482137
140.69,0.585113835
140.72,0.602790157
140.75,0.616844143
140.78,0.654612698
140.81,0.665842604
140.84,0.62406015
140.87,0.642126789
140.9,0.583220043
140.93,0.624151409
140.96,0.587213891
140.99,0.571130896
141.02,0.5176
141.05,0.512368816
141.08,0.611100405
141.11,0.450624082
141.14,0.528709918
141.17,0.584113042
141.2,0.563614744
141.23,0.520007114
141.265,0.566224038
141.12,0.408031658
141.14,0.311346682
141.2,0.29382231
141.22,0.333811345
141.27,0.404610862
141.28,0.437579014
141.31,0.471565174
141.34,0.459816514
141.37,0.443263833
141.4,0.519946512
141.43,0.506092058
141.46,0.586914995
141.49,0.453330206
141.52,0.55134244
141.55,0.488779082
141.58,0.493883189
141.61,0.503935185
141.64,0.541858932
141.67,0.522963523
141.7,0.558162268
141.73,0.533549371
141.76,0.537841626
141.79,0.518220793
141.82,0.516432649
141.85,0.582293832
141.88,0.581699346
141.91,0.559010479
141.94,0.565570809
141.97,0.561019441
142,0.556669499
142.03,0.562293658
142.06,0.515862476
142.09,0.517757809
142.12,0.526184211
142.15,0.510172144
142.18,0.488548602
142.21,0.47804745
142.24,0.485239085
142.27,0.448266411
142.3,0.486498071
142.33,0.479452055
142.36,0.453387197
142.39,0.500159847
142.42,0.465162985
142.45,0.473024764
142.48,0.474105786
142.51,0.468623482
142.54,0.491485614
142.57,0.549824897
142.585,0.531129384
142.63,0.593372917
142.66,0.588547816
142.69,0.60226061
142.72,0.590869565
142.75,0.607921207
142.78,0.545531554
142.81,0.559491561
142.84,0.59500427
142.87,0.597526358
142.9,0.595096449
142.93,0.604397781
142.96,0.562108856
142.99,0.580705009
143.02,0.55981982
143.05,0.59707372
143.08,0.578156313
143.11,0.558361293
143.14,0.564066852
143.17,0.588620251
143.2,0.613673655
143.23,0.571259309
143.26,0.553486358
143.29,0.492213386
143.32,0.619598503
143.35,0.570081086
143.38,0.597377148
143.41,0.534231201
143.44,0.570983326
143.47,0.599625234
143.5,0.569354107
143.53,0.495098778
143.56,0.495179162
143.59,0.541494348
143.62,0.532360492
143.65,0.553011026
143.68,0.50686677
143.71,0.546755162
143.74,0.546068075
143.77,0.546631747
143.8,0.561091672
143.83,0.489784255
143.86,0.535892716
143.89,0.50150006
143.92,0.538116592
143.95,0.512612513
143.98,0.470097067
144.01,0.472628726
144.04,0.532360886
144.07,0.506323016
144.13,0.443468296
144.16,0.530115927
144.19,0.531496608
144.22,0.531418312
144.25,0.493816383
144.28,0.543287713
144.31,0.604279891
144.34,0.53100911
144.37,0.566164748
144.4,0.562025734
144.43,0.491148907
144.46,0.494331909
144.49,0.514296188
144.52,0.575838926
144.55,0.559602027
144.58,0.565069785
144.61,0.487302172
144.64,0.544117647
144.67,0.503015682
144.7,0.655458515
144.73,0.527723097
144.76,0.496009122
144.79,0.495520544
144.82,0.50525354
144.85,0.493663155
144.88,0.570245195
144.91,0.55685441
144.94,0.564525519
144.97,0.584505647
145,0.593804453
145.03,0.577829764
145.06,0.629703329
145.09,0.572928821
145.12,0.569374416
145.15,0.557251908
145.18,0.554520636
145.21,0.569423044
145.24,0.561046018
145.27,0.575344828
145.3,0.588930775
145.33,0.523653315
145.36,0.579201718
145.39,0.618241398
145.42,0.624099772
145.45,0.62598787
145.48,0.632390746
145.51,0.611552466
145.54,0.617684594
145.57,0.524680073
145.595,0.577226814
145.64,0.588910548
145.67,0.554558149
145.7,0.61344355
145.73,0.559715158
145.76,0.589441536
145.795,0.560042735
145.82,0.638337614
145.85,0.622333182
145.88,0.65112346
145.91,0.579311937
145.94,0.603638104
145.97,0.663822084
146,0.644415358
146.03,0.609070796
146.06,0.583847225
146.09,0.615434501
146.12,0.614415211
146.15,0.595286195
146.18,0.61097852
146.21,0.590413495
146.24,0.621255194
146.27,0.611417236
146.295,0.567073171
146.33,0.645783133
146.36,0.662765957
146.39,0.6316584
146.42,0.628802382
146.45,0.578731267
146.48,0.632990522
146.51,0.631113984
146.54,0.567514677
146.57,0.602537787
146.6,0.623862096
146.63,0.560515173
146.66,0.58378202
146.69,0.611578113
146.72,0.585648855
146.75,0.583787148
146.78,0.539680426
146.81,0.519503546
146.84,0.407804878
146.87,0.421173177
146.9,0.434255348
146.93,0.47393299
146.96,0.479469274
146.99,0.572317684
147.13,0.548696007
147.14,0.528827878
147.15,0.52767135
147.16,0.518026183
147.17,0.473429015
147.185,0.535729387
147.2,0.53895529
147.23,0.438926174
147.26,0.492593411
147.29,0.501396948
147.32,0.548399463
147.35,0.623981124
147.38,0.621319797
147.41,0.632508156
147.44,0.591117378
147.46,0.524860853
147.5,0.617692308
147.53,0.57782475
147.56,0.54845815
147.59,0.561842833
147.62,0.616096963
147.65,0.545670671
147.68,0.533219984
147.71,0.582634499
147.74,0.438092694
147.77,0.490460157
147.8,0.492788462
147.83,0.509187824
147.86,0.507867985
147.89,0.499594923
147.92,0.489119753
147.95,0.501403312
147.98,0.5176097
148.015,0.508891138
148.04,0.505516266
148.07,0.596520678
148.1,0.535128972
148.13,0.598601399
148.16,0.610735294
148.19,0.590455531
148.22,0.538810198
148.25,0.532160528
148.28,0.526468556
148.31,0.545257158
148.335,0.482127897
148.37,0.547697585
148.4,0.506595017
148.43,0.514646894
148.46,0.546731235
148.49,0.557860389
148.52,0.557007126
148.55,0.629311579
148.58,0.577345036
148.6,0.677159367
148.66,0.517961682
148.685,0.601321917
148.72,0.628694581
148.75,0.6529462
148.78,0.673141576
148.795,0.620572641
148.81,0.475970425
148.82,0.521248741
148.84,0.574689266
148.855,0.582103321
148.87,0.52001918
148.885,0.58241495
148.9,0.549560547
148.915,0.569334295
148.93,0.585099111
148.95,0.660396288
148.96,0.636655949
148.975,0.643650981
148.99,0.585356148
149.005,0.575937301
149.02,0.693654267
149.035,0.741921859
149.06,0.68024565
149.08,0.700932599
149.095,0.628043478
149.11,0.657011192
149.14,0.561807517
149.155,0.596537949
149.17,0.585529158
149.185,0.568728909
149.205,0.5415398
149.215,0.629984746
149.23,0.56798585
149.245,0.591006424
149.26,0.616880038
149.275,0.602580005
149.29,0.586126267
149.305,0.626767941
149.32,0.640714286
149.335,0.588923213
149.35,0.594922232
149.365,0.571320374
149.38,0.570663265
149.395,0.638475836
149.415,0.574715427
149.425,0.532110092
149.44,0.527884398
149.455,0.536055026
149.47,0.545326444
149.485,0.587480356
149.5,0.515919126
149.515,0.637657865
149.53,0.641518618
149.545,0.660279158
149.56,0.635960044
149.575,0.710966341
149.59,0.675887066
149.605,0.677318784
149.62,0.668710443
149.635,0.724230769
149.65,0.681364725
149.68,0.72517321
149.71,0.69049505
149.74,0.699213902
149.77,0.650401214
149.8,0.649152906
149.83,0.692869796
149.86,0.691338931
149.89,0.664565217
149.92,0.699076212
149.95,0.698895563
149.98,0.721246459
150.01,0.672727273
150.04,0.611699358
150.07,0.603681189
150.1,0.59579895
150.12,0.614913904
150.17,0.50877193
150.2,0.610368144
150.23,0.560830861
150.26,0.59396081
150.29,0.615721844
150.32,0.580094787
150.35,0.626257628
150.38,0.597239427
150.41,0.590581018
150.44,0.606017447
150.47,0.624417354
150.5,0.648664122
150.53,0.689778279
150.56,0.624744186
150.59,0.614760915
150.695,0.734101897
150.91,0.298851881
150.93,0.39128456
150.96,0.33989899
150.99,0.365809536
151.02,0.425656356
151.05,0.451102464
151.08,0.353846154
151.11,0.602784486
151.15,0.548065938
151.17,0.561950201
151.2,0.590743802
151.23,0.529208543
151.26,0.489726027
151.29,0.57597637
151.32,0.576656457
151.35,0.573400623
151.375,0.496362792
151.41,0.554382093
151.44,0.52173913
151.47,0.495740365
151.5,0.474708171
151.53,0.474899468
151.56,0.47018225
151.59,0.415235323
151.62,0.471070395
151.65,0.498699892
151.68,0.461687793
151.71,0.480334728
151.74,0.474578328
151.77,0.482326398
151.8,0.503847659
151.83,0.479918399
151.86,0.488221281
151.89,0.444792188
151.92,0.512739274
151.95,0.534964567
151.98,0.565276828
152.01,0.55880172
152.04,0.578175666
152.07,0.56045273
152.09,0.597112503
152.14,0.518699187
152.17,0.540969799
152.2,0.572938429
152.23,0.57031786
152.26,0.560576814
152.29,0.559272819
152.32,0.498638152
152.35,0.51480974
152.38,0.481242673
152.41,0.489434284
152.44,0.526935173
152.47,0.495404412
152.5,0.51368583
152.53,0.498941032
152.56,0.555652499
152.59,0.544704104
152.62,0.551989094
152.65,0.574676651
152.68,0.53605185
152.71,0.593377667
152.74,0.513332475
152.77,0.56255236
152.8,0.540990606
152.83,0.531965716
152.86,0.567403002
152.89,0.572964217
152.92,0.594994659
152.95,0.602
152.98,0.597080938
153.01,0.61244862
153.04,0.582154516
153.07,0.585216961
153.1,0.53280604
153.13,0.501222067
153.14,0.487146735
153.15,0.536052315
153.16,0.510527149
153.17,0.682117647
153.18,0.535222052
153.19,0.46993007
153.2,0.484723221
153.21,0.48090125
153.24,0.573282575
153.25,0.520611394
153.28,0.542701157
153.31,0.611936442
153.34,0.572938689
153.37,0.566863002
153.4,0.541863329
153.43,0.619524271
153.46,0.579007157
153.49,0.584723229
153.52,0.654358724
153.55,0.626056879
153.58,0.615149197
153.64,0.542458635
153.67,0.563733333
153.7,0.55410795
153.73,0.570888469
153.76,0.596079939
153.79,0.661860718
153.82,0.573736385
153.85,0.589958159
153.88,0.549382086
153.91,0.519403267
153.94,0.531837361
153.97,0.518977685
154,0.583731065
154.03,0.57594079
154.06,0.593753919
154.09,0.633013902
154.12,0.636153624
154.15,0.618625277
154.18,0.601257297
154.21,0.608349602
154.24,0.64494382
154.27,0.677120572
154.3,0.667091025
154.33,0.629380701
154.36,0.637591728
154.39,0.636075421
154.42,0.670646291
154.45,0.663361941
154.48,0.582408549
154.515,0.626636388
154.54,0.604465511
154.57,0.555488027
154.6,0.543914289
154.63,0.599542642
154.66,0.573363431
154.69,0.553430353
154.72,0.598586765
154.755,0.549820273
154.78,0.560581583
154.81,0.53550167
154.84,0.591940646
154.87,0.604239787
154.9,0.652247277
154.93,0.602226446
154.96,0.614770712
154.99,0.59785432
155.02,0.545485289
155.05,0.541578502
155.08,0.569844789
155.1,0.568746022
155.15,0.570437909
155.18,0.563295291
155.21,0.593865858
155.24,0.525610717
155.27,0.508109511
155.31,0.533152735
155.33,0.557298963
155.36,0.580339738
155.39,0.553602115
155.42,0.562447611
155.445,0.602578981
155.48,0.568391994
155.51,0.610959298
155.54,0.593459886
155.57,0.566666667
155.6,0.605826244
155.63,0.570951792
155.66,0.558751601
155.69,0.566013529
155.72,0.554006116
155.75,0.588832487
155.78,0.561425683
155.81,0.595954673
155.84,0.564264978
155.87,0.60782715
155.9,0.638160785
155.93,0.627416776
155.96,0.602585869
155.99,0.569686411
156.02,0.610508757
156.05,0.581015162
156.08,0.5754261
156.11,0.583588776
156.14,0.56174559
156.17,0.533370474
156.2,0.54579483
156.23,0.495290252
156.26,0.543874371
156.29,0.540803274
156.32,0.596400688
156.35,0.570104287
156.38,0.631849078
156.41,0.660090604
156.44,0.643497014
156.47,0.628059236
156.5,0.607673643
156.515,0.584890966
156.66,0.525313283
156.69,0.593636364
156.72,0.580658725
156.75,0.613139659
156.78,0.604504505
156.81,0.580043439
156.84,0.596430283
156.87,0.589200702
156.9,0.669107954
156.93,0.660564455
156.96,0.646167298
156.99,0.617024147
157.02,0.725715137
157.05,0.672594619
157.08,0.701423317
157.11,0.700618681
157.14,0.653725549
157.17,0.697985521
157.2,0.699158689
157.23,0.655676067
157.26,0.597132791
157.29,0.602033661
157.32,0.617418532
157.35,0.611841391
157.38,0.609326194
157.41,0.584937332
157.44,0.608582856
157.47,0.637853949
157.5,0.555299792
157.53,0.572556762
157.56,0.606574086
157.59,0.593430751
157.62,0.606167294
157.655,0.567457376
157.68,0.552357261
157.71,0.591961701
157.74,0.593983311
157.77,0.584942887
157.8,0.500097371
157.83,0.490975104
157.86,0.52596266
157.89,0.521346154
157.92,0.542367906
157.95,0.600586378
157.98,0.613334845
158.01,0.591614154
158.04,0.5917454
158.07,0.531914894
158.1,0.531093638
158.12,0.53646217
158.13,0.362975631
158.16,0.479544722
158.19,0.458161533
158.22,0.442493692
158.25,0.481088464
158.28,0.475436328
158.31,0.483639068
158.34,0.500416816
158.37,0.478116139
158.4,0.508619718
158.43,0.518531073
158.46,0.491435464
158.49,0.54501428
158.52,0.539561001
158.55,0.516347687
158.58,0.531475748
158.61,0.526035987
158.64,0.546740388
158.67,0.458173256
158.68,0.513230356
158.7,0.407199687
158.73,0.436687709
158.76,0.49926722
158.79,0.443744488
158.82,0.431391277
158.85,0.420719248
158.88,0.409960581
158.91,0.399375189
158.94,0.399337435
158.97,0.410999024
159,0.415345663
159.03,0.392926634
159.06,0.407085146
159.09,0.417701863
159.12,0.419782701
159.15,0.5098714
159.18,0.428352255
159.215,0.446808511
159.24,0.44943435
159.27,0.569873664
159.3,0.428678679
159.33,0.424094708
159.36,0.419030837
159.38,0.443493761
159.43,0.467936397
159.46,0.479828633
159.49,0.520418633
159.52,0.515465614
159.55,0.49312409
159.58,0.530646516
159.61,0.513410625
159.64,0.492982179
159.67,0.507118861
159.695,0.441018286
159.73,0.514745308
159.76,0.492611482
159.79,0.470742244
159.82,0.470095537
159.85,0.473533619
159.88,0.512394646
159.93,0.391656663
159.96,0.345004421
159.99,0.349899261
160.02,0.340006207
160.05,0.393435044
160.08,0.478941483
160.13,0.636600173
160.16,0.65910722
160.19,0.478827839
160.22,0.545781192
160.25,0.550238663
160.28,0.525434506
160.31,0.552124912
160.34,0.577139208
160.37,0.497072457
160.4,0.505104019
160.43,0.479797306
160.46,0.630310717
160.49,0.599529896
160.52,0.627035831
160.55,0.529890005
160.58,0.505103619
160.61,0.482327442
160.64,0.504017857
160.67,0.516493874
160.7,0.481575246
160.73,0.428770087
160.76,0.431845121
160.79,0.512955975
160.82,0.527499047
160.85,0.31314727
160.88,0.569677926
160.91,0.439393939
160.94,0.630019552
160.97,0.511286682
161,0.647927136
161.03,0.695370517
161.06,0.509948019
161.09,0.584296904
161.12,0.570438018
161.15,0.594217184
161.18,0.572571429
161.21,0.533686837
161.24,0.591039085
161.27,0.59308187
161.3,0.545681211
161.33,0.589161941
161.36,0.63538021
161.39,0.635247836
161.42,0.516288405
161.45,0.644111641
161.48,0.701938188
161.51,0.604488644
161.54,0.615583075
161.57,0.677991506
161.615,0.506471434
161.63,0.577263714
161.66,0.505077861
161.69,0.59576176
161.72,0.510535117
161.748,0.582663404
161.75,0.573784573
161.78,0.583737211
161.81,0.597950892
161.84,0.627551926
161.87,0.756088889
161.9,0.686114958
161.93,0.718670077
161.96,0.636582943
161.99,0.568197683
162.02,0.558691964
162.05,0.644117647
162.08,0.682555283
162.11,0.643498503
162.14,0.61948154
162.17,0.625618812
162.2,0.635048232
162.23,0.653058057
162.26,0.637786383
162.29,0.650202293
162.32,0.662678631
162.35,0.725654629
162.38,0.711233517
162.41,0.688731421
162.44,0.753304752
162.47,0.701651376
162.5,0.703555413
162.53,0.589522966
162.56,0.570012825
162.59,0.556859015
162.62,0.591382679
162.65,0.577632163
162.68,0.547356692
162.71,0.560728745
162.74,0.607331519
162.77,0.537315384
162.8,0.566592602
162.83,0.569176241
162.86,0.599170698
162.89,0.58245614
162.92,0.569299553
162.95,0.654595204
162.98,0.598286811
163.01,0.600218545
163.04,0.591892352
163.07,0.663856188
163.14,0.600911162
163.16,0.537374002
163.19,0.540704578
163.22,0.613023752
163.25,0.607608696
163.28,0.575565611
163.31,0.663153272
163.34,0.716301703
163.37,0.671677983
163.4,0.658970412
163.43,0.688325991
163.46,0.728514612
163.49,0.659311835
163.52,0.617003508
163.55,0.694434598
163.58,0.608555969
163.61,0.613704819
163.64,0.594414894
163.67,0.6056016
163.7,0.654257041
163.73,0.640162602
163.76,0.598735907
163.79,0.660036496
163.82,0.645259392
163.85,0.623792578
163.88,0.644113667
163.91,0.57843325
163.94,0.597565764
163.97,0.623710337
164,0.626465662
164.03,0.543089131
164.055,0.530037424
164.09,0.600628931
164.12,0.575084983
164.15,0.638374393
164.18,0.571810287
164.21,0.586267917
164.24,0.617246354
164.27,0.661526747
164.3,0.583129584
164.33,0.619818778
164.36,0.653298046
164.39,0.648005014
164.42,0.713650511
164.45,0.610337972
164.48,0.594136808
164.51,0.675894378
164.54,0.753372681
164.615,0.589913603
164.63,0.662444113
164.66,0.701382654
164.69,0.660705247
164.72,0.668959587
164.75,0.711908224
164.78,0.699880132
164.81,0.63913415
164.84,0.640407903
164.87,0.640854808
164.9,0.619240196
164.93,0.637989779
164.96,0.704101839
164.99,0.625268373
165.02,0.645866667
165.05,0.699339207
165.08,0.577509109
165.11,0.619696447
165.14,0.640106477
165.17,0.701372549
165.2,0.64535001
165.23,0.698189953
165.26,0.620731287
165.29,0.596184703
165.32,0.591205459
165.35,0.612196659
165.38,0.639570801
165.41,0.643769968
165.44,0.672071029
165.47,0.748526936
165.5,0.716530206
165.53,0.680525636
165.56,0.709090909
165.59,0.649091974
165.62,0.659718511
165.65,0.640562249
165.68,0.596543133
165.71,0.625169965
165.74,0.583176565
165.77,0.552842377
165.8,0.618529371
165.83,0.602233077
165.86,0.672487094
165.89,0.641670548
165.92,0.648858447
165.95,0.679967294
165.98,0.640982348
166.13,0.589910285
166.16,0.595217445
166.19,0.591537026
166.22,0.60957061
